file,sku_main,old_skus,new_skus,passed
output_1448.txt,NW014-ST-SR-S,['NW016-ST-SR-S'],['NW016-ST-SR-S'],True
output_1449.txt,SET251-KR-PP-S,['SET252-KR-PP-S'],['SET252-KR-PP-S'],True
output_145.txt,SET331-KR-NP-S,"['SET324-KR-NP-S', 'SET374-KR-NP-S', 'SET055-KR-NP-S', 'SET408-KR-NP-S', 'SET053-KR-NP-S']","['SET324-KR-NP-S', 'SET374-KR-NP-S', 'SET055-KR-NP-S', 'SET408-KR-NP-S', 'SET053-KR-NP-S']",True
output_1450.txt,JNE3605-KR-XXXL,"['JNE3396-KR-XXXL', 'JNE3473-KR-XXXL', 'JNE3630-KR-XXXL', 'JNE3787-KR-XXXL', 'JNE3782-KR-XXXL']","['JNE3396-KR-XXXL', 'JNE3473-KR-XXXL', 'JNE3630-KR-XXXL', 'JNE3787-KR-XXXL', 'JNE3435-KR-XXXL']",False
output_1451.txt,JNE3603-KR-XL,"['JNE3351-KR-XL', 'JNE3761-KR-XL', 'JNE3452-KR-XL', 'JNE3775-KR-XL', 'JNE3610-KR-XL']","['JNE3351-KR-XL', 'JNE3761-KR-XL', 'JNE3452-KR-XL', 'JNE3775-KR-XL', 'JNE3610-KR-XL']",True
output_1452.txt,MEN5009-KR-L,"['MEN5002-KR-L', 'MEN5013-KR-L', 'MEN5001-KR-L', 'JNE3819-KR-L', 'MEN5012-KR-L']","['MEN5002-KR-L', 'MEN5013-KR-L', 'MEN5001-KR-L', 'JNE3819-KR-L', 'MEN5012-KR-L']",True
output_1453.txt,MEN5004-KR-L,"['JNE3465-KR-L', 'JNE3704-KR-L', 'JNE3560-KR-L', 'JNE3783-KR-L', 'JNE3518-KR-L']","['JNE3465-KR-L', 'JNE3704-KR-L', 'JNE3560-KR-L', 'JNE3783-KR-L', 'JNE3559-KR-L']",False
output_1454.txt,J0382-SKD-XS,['J0077-SKD-XS'],['J0077-SKD-XS'],True
output_1455.txt,JNE3768-KR-S,"['JNE3787-KR-S', 'JNE3546-KR-S', 'JNE3757-KR-S', 'JNE3782-KR-S', 'JNE3704-KR-S']","['JNE3787-KR-S', 'JNE3546-KR-S', 'JNE3757-KR-S', 'JNE3782-KR-S', 'JNE3704-KR-S']",True
output_1456.txt,JNE3401-KR-XS,"['JNE3479-KR-XS', 'JNE3428-KR-XS', 'JNE3407-KR-XS', 'JNE3480-KR-XS', 'JNE3538-KR-XS']","['JNE3479-KR-XS', 'JNE3428-KR-XS', 'JNE3407-KR-XS', 'JNE3480-KR-XS', 'JNE3538-KR-XS']",True
output_1457.txt,SET165-KR-PP-XXL,"['SET270-KR-PP-XXL', 'SET291-KR-PP-XXL', 'SET184-KR-PP-XXL']","['SET270-KR-PP-XXL', 'SET291-KR-PP-XXL', 'SET184-KR-PP-XXL']",True
output_1458.txt,SET083-KR-PP-XL,['SET240-KR-PP-XL'],['SET240-KR-PP-XL'],True
output_1459.txt,J0415-DR-S,"['J0005-DR-S', 'J0431-DR-S']","['J0005-DR-S', 'J0431-DR-S']",True
output_146.txt,J0301-TP-M,['J0183-TP-M'],['J0183-TP-M'],True
output_1460.txt,JNE3415-KR-XS,"['JNE3617-KR-XS', 'JNE3488-KR-XS', 'JNE3730-KR-XS', 'JNE3446-KR-XS', 'JNE3615-KR-XS']","['JNE3488-KR-XS', 'JNE3617-KR-XS', 'JNE3436-KR-XS', 'JNE3730-KR-XS', 'JNE3615-KR-XS']",False
output_1461.txt,JNE3376-KR-L,"['JNE3294-KR-L', 'JNE3741-KR-L', 'JNE3760-KR-L', 'JNE3763-KR-L', 'JNE3770-KR-L']","['JNE3294-KR-L', 'JNE3741-KR-L', 'JNE3760-KR-L', 'JNE3770-KR-L', 'JNE3763-KR-L']",True
output_1462.txt,JNE3399-KR-XXXL,"['JNE3348-KR-XXXL', 'JNE3510-KR-XXXL', 'JNE3294-KR-XXXL', 'JNE3741-KR-XXXL', 'JNE3763-KR-XXXL']","['JNE3348-KR-XXXL', 'JNE3510-KR-XXXL', 'JNE3741-KR-XXXL', 'JNE3391-KR-XXXL', 'JNE3294-KR-XXXL']",False
output_1463.txt,J0277-SKD-XXXL,['J0079-SKD-XXXL'],['J0079-SKD-XXXL'],True
output_1464.txt,MEN5021-KR-XXL,"['MEN5025-KR-XXL', 'MEN5022-KR-XXL', 'JNE3463-KR-XXL', 'J0097-KR-XXL', 'JNE3629-KR-XXL']","['MEN5025-KR-XXL', 'MEN5022-KR-XXL', 'JNE3463-KR-XXL', 'J0097-KR-XXL', 'JNE3629-KR-XXL']",True
output_1465.txt,J0377-SKD-M,"['J0378-SKD-M', 'J0369-SKD-M', 'J0372-SKD-M', 'J0375-SKD-M', 'J0013-SKD-M']","['J0378-SKD-M', 'J0369-SKD-M', 'J0372-SKD-M', 'J0375-SKD-M', 'J0013-SKD-M']",True
output_1466.txt,J0254-SKD-XXXL,[],[],True
output_1467.txt,SET245-KR-NP-S,"['SET300-KR-NP-S', 'SET338-KR-NP-S', 'SET414-KR-NP-S', 'SET415-KR-NP-S', 'SET380-KR-NP-S']","['SET300-KR-NP-S', 'SET338-KR-NP-S', 'SET414-KR-NP-S', 'SET415-KR-NP-S', 'SET380-KR-NP-S']",True
output_1468.txt,J0161-DR-S,['J0293-DR-S'],['J0293-DR-S'],True
output_1469.txt,JNE3892-TP-XXXL,"['J0204-TP-XXXL', 'JNE3894-TP-XXXL']","['J0204-TP-XXXL', 'JNE3894-TP-XXXL']",True
output_147.txt,MEN5004-KR-XL,"['JNE3560-KR-XL', 'JNE3396-KR-XL', 'JNE3764-KR-XL', 'JNE3473-KR-XL', 'JNE3782-KR-XL']","['JNE3560-KR-XL', 'JNE3396-KR-XL', 'JNE3764-KR-XL', 'JNE3782-KR-XL', 'JNE3473-KR-XL']",True
output_1470.txt,JNE3451-KR-L,"['JNE3460-KR-L', 'JNE3261-KR-L', 'JNE3738-KR-L', 'JNE3373-KR-L', 'JNE3602-KR-L']","['JNE3460-KR-L', 'JNE3261-KR-L', 'JNE3738-KR-L', 'JNE3373-KR-L', 'JNE3602-KR-L']",True
output_1471.txt,J0416-DR-S,"['J0333-DR-S', 'JNE3881-DR-S', 'JNE3709-DR-S']","['J0333-DR-S', 'JNE3881-DR-S', 'JNE3709-DR-S']",True
output_1472.txt,MEN5008-KR-XL,"['MEN5009-KR-XL', 'JNE3724-KR-XL', 'MEN5018-KR-XL', 'MEN5001-KR-XL', 'MEN5002-KR-XL']","['MEN5009-KR-XL', 'JNE3724-KR-XL', 'MEN5018-KR-XL', 'MEN5001-KR-XL', 'MEN5002-KR-XL']",True
output_1473.txt,SET194-KR-NP-XL,"['SET409-KR-NP-XL', 'SET324-KR-NP-XL', 'SET331-KR-NP-XL', 'SET328-KR-NP-XL', 'SET374-KR-NP-XL']","['SET409-KR-NP-XL', 'SET324-KR-NP-XL', 'SET328-KR-NP-XL', 'SET331-KR-NP-XL', 'SET374-KR-NP-XL']",True
output_1474.txt,JNE3714-KR-XXXL,"['JNE3738-KR-XXXL', 'JNE3614-KR-XXXL', 'JNE3636-KR-XXXL', 'JNE3611-KR-XXXL', 'JNE3739-KR-XXXL']","['JNE3738-KR-XXXL', 'JNE3611-KR-XXXL', 'JNE3636-KR-XXXL', 'JNE3614-KR-XXXL', 'JNE3633-KR-XXXL']",False
output_1475.txt,J0234-SKD-XS,[],[],True
output_1476.txt,SET236-KR-PP-M,"['SET138-KR-PP-M', 'SET315-KR-PP-M', 'SET191-KR-PP-M']","['SET138-KR-PP-M', 'SET315-KR-PP-M', 'SET191-KR-PP-M']",True
output_1477.txt,JNE3797-KR-XXXL,[],[],True
output_1478.txt,J0239-SKD-XXL,"['J0233-SKD-XXL', 'J0381-SKD-XXL']","['J0233-SKD-XXL', 'J0381-SKD-XXL']",True
output_1479.txt,SET325-KR-NP-M,"['SET345-KR-NP-M', 'SET287-KR-NP-M', 'SET329-KR-NP-M', 'SET131-KR-NP-M', 'SET334-KR-NP-M']","['SET345-KR-NP-M', 'SET287-KR-NP-M', 'SET329-KR-NP-M', 'SET131-KR-NP-M', 'SET334-KR-NP-M']",True
output_148.txt,J0352-KR-S,"['JNE3581-KR-S', 'JNE3837-KR-S', 'JNE3506-KR-S', 'JNE3836-KR-S', 'J0354-KR-S']","['JNE3581-KR-S', 'JNE3837-KR-S', 'JNE3506-KR-S', 'JNE3836-KR-S', 'JNE3813-KR-S']",False
output_1480.txt,J0167-KR-XS,"['JNE3616-KR-XS', 'JNE3434-KR-XS', 'JNE3740-KR-XS', 'JNE3528-KR-XS', 'J0070-KR-XS']","['JNE3616-KR-XS', 'JNE3434-KR-XS', 'JNE3740-KR-XS', 'JNE3528-KR-XS', 'J0070-KR-XS']",True
output_1481.txt,J0381-SKD-XL,"['J0245-SKD-XL', 'J0012-SKD-XL']","['J0245-SKD-XL', 'J0012-SKD-XL']",True
output_1482.txt,JNE3363-KR-1032-XL,[],[],True
output_1483.txt,JNE1906-KR-031-L,[],[],True
output_1484.txt,JNE3549-KR-L,"['JNE3721-KR-L', 'JNE3620-KR-L', 'JNE3762-KR-L', 'JNE3542-KR-L', 'JNE3531-KR-L']","['JNE3721-KR-L', 'JNE3620-KR-L', 'JNE3762-KR-L', 'JNE3542-KR-L', 'JNE3425-KR-L']",False
output_1485.txt,JNE3638-KR-M,"['JNE3794-KR-M', 'JNE3437-KR-M', 'JNE3554-KR-M', 'JNE3556-KR-M', 'JNE3524-KR-M']","['JNE3794-KR-M', 'JNE3437-KR-M', 'JNE3554-KR-M', 'JNE3556-KR-M', 'JNE3557-KR-M']",False
output_1486.txt,J0379-SKD-S,[],[],True
output_1487.txt,SET251-KR-PP-M,['SET252-KR-PP-M'],['SET252-KR-PP-M'],True
output_1488.txt,JNE3786-KR-M,"['JNE3543-KR-M', 'JNE3793-KR-M', 'JNE3751-KR-M', 'JNE3622-KR-M', 'JNE3476-KR-M']","['JNE3543-KR-M', 'JNE3793-KR-M', 'JNE3751-KR-M', 'JNE3622-KR-M', 'JNE3461-KR-M']",False
output_1489.txt,JNE3225-KR-S,"['JNE3395-KR-S', 'JNE3431-KR-S', 'JNE3729-KR-S', 'JNE3261-KR-S', 'JNE3468-KR-S']","['JNE3395-KR-S', 'JNE3431-KR-S', 'JNE3261-KR-S', 'JNE3729-KR-S', 'JNE3468-KR-S']",True
output_149.txt,JNE3160-KR-G-XXL,[],[],True
output_1490.txt,SET317-KR-PP-XL,[],[],True
output_1491.txt,J0305-DR-XS,['JNE3860-DR-XS'],['JNE3860-DR-XS'],True
output_1492.txt,MEN5014-KR-XXL,"['MEN5002-KR-XXL', 'MEN5028-KR-XXL', 'JNE3818-KR-XXL', 'MEN5008-KR-XXL', 'MEN5009-KR-XXL']","['MEN5002-KR-XXL', 'MEN5028-KR-XXL', 'JNE3818-KR-XXL', 'MEN5008-KR-XXL', 'MEN5009-KR-XXL']",True
output_1493.txt,SET254-KR-NP-XXL,"['SET353-KR-NP-XXL', 'SET303-KR-NP-XXL', 'SET265-KR-NP-XXL', 'SET390-KR-NP-XXL', 'SET271-KR-NP-XXL']","['SET353-KR-NP-XXL', 'SET303-KR-NP-XXL', 'SET265-KR-NP-XXL', 'SET390-KR-NP-XXL', 'SET271-KR-NP-XXL']",True
output_1494.txt,JNE3434-KR-XS,"['JNE3616-KR-XS', 'J0167-KR-XS', 'JNE3740-KR-XS', 'JNE3528-KR-XS', 'J0070-KR-XS']","['JNE3616-KR-XS', 'J0167-KR-XS', 'JNE3740-KR-XS', 'JNE3528-KR-XS', 'J0070-KR-XS']",True
output_1495.txt,SET320-KR-NP-XS,"['SET347-KR-NP-XS', 'SET413-KR-NP-XS', 'SET267-KR-NP-XS', 'SET245-KR-NP-XS', 'SET043-KR-NP-XS']","['SET347-KR-NP-XS', 'SET413-KR-NP-XS', 'SET267-KR-NP-XS', 'SET245-KR-NP-XS', 'SET043-KR-NP-XS']",True
output_1496.txt,SET014-KR-PP-XXL,"['SET217-KR-PP-XXL', 'SET299-KR-PP-XXL']","['SET217-KR-PP-XXL', 'SET299-KR-PP-XXL']",True
output_1497.txt,SET380-KR-NP-S,"['SET245-KR-NP-S', 'SET300-KR-NP-S', 'SET338-KR-NP-S', 'SET414-KR-NP-S', 'SET415-KR-NP-S']","['SET245-KR-NP-S', 'SET300-KR-NP-S', 'SET338-KR-NP-S', 'SET414-KR-NP-S', 'SET415-KR-NP-S']",True
output_1498.txt,SET224-KR-NP-XS,['SET394-KR-NP-XS'],['SET394-KR-NP-XS'],True
output_1499.txt,J0207-DR-S,"['J0401-DR-S', 'J0414-DR-S', 'J0152-DR-S', 'J0398-DR-S']","['J0401-DR-S', 'J0414-DR-S', 'J0152-DR-S', 'J0398-DR-S']",True
output_15.txt,MEN5002-KR-L,"['MEN5013-KR-L', 'MEN5001-KR-L', 'JNE3819-KR-L', 'MEN5012-KR-L', 'MEN5008-KR-L']","['MEN5013-KR-L', 'MEN5001-KR-L', 'JNE3819-KR-L', 'MEN5012-KR-L', 'MEN5008-KR-L']",True
output_150.txt,JNE3690-TU-XL,[],[],True
output_1500.txt,JNE3504-KR-XS,"['JNE3769-KR-XS', 'JNE3704-KR-XS', 'JNE3576-KR-XS', 'JNE3435-KR-XS', 'JNE3767-KR-XS']","['JNE3769-KR-XS', 'JNE3704-KR-XS', 'JNE3576-KR-XS', 'JNE3435-KR-XS', 'JNE3443-KR-XS']",False
output_1501.txt,SET393-KR-NP-XXL,"['SET338-KR-NP-XXL', 'SET348-KR-NP-XXL', 'SET344-KR-NP-XXL', 'SET300-KR-NP-XXL']","['SET338-KR-NP-XXL', 'SET348-KR-NP-XXL', 'SET344-KR-NP-XXL', 'SET300-KR-NP-XXL']",True
output_1502.txt,JNE3651-TP-N-XL,"['JNE3668-TP-N-XL', 'JNE3712-TP-N-XL']","['JNE3668-TP-N-XL', 'JNE3712-TP-N-XL']",True
output_1503.txt,JNE3605-KR-M,"['JNE3560-KR-M', 'JNE3518-KR-M', 'JNE3546-KR-M', 'JNE3698-KR-M', 'JNE3473-KR-M']","['JNE3560-KR-M', 'JNE3518-KR-M', 'JNE3546-KR-M', 'JNE3698-KR-M', 'JNE3369-KR-M']",False
output_1504.txt,JNE3718-KR-XS,"['JNE3792-KR-XS', 'JNE3630-KR-XS', 'JNE3567-KR-XS', 'JNE3618-KR-XS', 'JNE3613-KR-XS']","['JNE3792-KR-XS', 'JNE3630-KR-XS', 'JNE3567-KR-XS', 'JNE3618-KR-XS', 'JNE3405-KR-XS']",False
output_1505.txt,J0098-TP-XXXL,['J0111-TP-XXXL'],['J0111-TP-XXXL'],True
output_1506.txt,J0124-TP-XL,"['J0202-TP-XL', 'J0172-TP-XL', 'J0307-TP-XL']","['J0202-TP-XL', 'J0172-TP-XL', 'J0307-TP-XL']",True
output_1507.txt,J0346-SET-XL,"['J0350-SET-XL', 'J0199-SET-XL']","['J0350-SET-XL', 'J0199-SET-XL']",True
output_1508.txt,J0343-DR-S,"['J0339-DR-S', 'J0338-DR-S', 'J0413-DR-S']","['J0339-DR-S', 'J0338-DR-S', 'J0413-DR-S']",True
output_1509.txt,JNE3288-KR-S,"['JNE3291-KR-S', 'JNE3575-KR-S', 'JNE3459-KR-S', 'JNE3725-KR-S', 'J0104-KR-S']","['JNE3575-KR-S', 'JNE3291-KR-S', 'JNE3459-KR-S', 'JNE3725-KR-S', 'J0104-KR-S']",True
output_151.txt,SET375-KR-NP-XL,"['SET339-KR-NP-XL', 'SET288-KR-NP-XL', 'SET384-KR-NP-XL', 'SET218-KR-NP-XL', 'SET253-KR-NP-XL']","['SET339-KR-NP-XL', 'SET288-KR-NP-XL', 'SET218-KR-NP-XL', 'SET384-KR-NP-XL', 'SET221-KR-NP-XL']",False
output_1510.txt,JNE3716-KR-S,"['JNE3568-KR-S', 'JNE3567-KR-S', 'JNE3405-KR-S', 'J0033-KR-S', 'JNE3735-KR-S']","['JNE3568-KR-S', 'JNE3567-KR-S', 'JNE3405-KR-S', 'J0033-KR-S', 'JNE3735-KR-S']",True
output_1511.txt,JNE3721-KR-S,"['JNE3620-KR-S', 'JNE3762-KR-S', 'JNE3565-KR-S', 'JNE3531-KR-S', 'JNE3549-KR-S']","['JNE3762-KR-S', 'JNE3620-KR-S', 'JNE3531-KR-S', 'JNE3565-KR-S', 'JNE3549-KR-S']",True
output_1512.txt,J0416-DR-XXL,"['J0402-DR-XXL', 'JNE3881-DR-XXL', 'J0333-DR-XXL', 'JNE3709-DR-XXL']","['J0402-DR-XXL', 'JNE3881-DR-XXL', 'J0333-DR-XXL', 'JNE3709-DR-XXL']",True
output_1513.txt,JNE3627-KR-XL,"['JNE3619-KR-XL', 'J0072-KR-XL', 'JNE3565-KR-XL', 'JNE3265-KR-XL', 'JNE3449-KR-XL']","['J0072-KR-XL', 'JNE3619-KR-XL', 'JNE3565-KR-XL', 'JNE3265-KR-XL', 'J0167-KR-XL']",False
output_1514.txt,JNE1408-GREY-KR-UDF19-XXXL,[],[],True
output_1515.txt,JNE3288-KR-XS,"['JNE3459-KR-XS', 'JNE3291-KR-XS', 'J0104-KR-XS', 'JNE3399-KR-XS', 'JNE3439-KR-XS']","['JNE3459-KR-XS', 'JNE3291-KR-XS', 'J0104-KR-XS', 'JNE3399-KR-XS', 'JNE3439-KR-XS']",True
output_1516.txt,JNE3435-KR-XS,"['JNE3769-KR-XS', 'JNE3704-KR-XS', 'JNE3576-KR-XS', 'JNE3504-KR-XS', 'JNE3767-KR-XS']","['JNE3769-KR-XS', 'JNE3704-KR-XS', 'JNE3576-KR-XS', 'JNE3504-KR-XS', 'JNE3443-KR-XS']",False
output_1517.txt,SET116-KR-NP-XS,"['SET324-KR-NP-XS', 'SET331-KR-NP-XS', 'SET374-KR-NP-XS', 'SET408-KR-NP-XS', 'SET351-KR-NP-XS']","['SET324-KR-NP-XS', 'SET331-KR-NP-XS', 'SET374-KR-NP-XS', 'SET408-KR-NP-XS', 'SET351-KR-NP-XS']",True
output_1518.txt,J0397-DR-XL,[],[],True
output_1519.txt,JNE3606-KR-L,"['JNE3704-KR-L', 'JNE3560-KR-L', 'JNE3783-KR-L', 'JNE3559-KR-L', 'JNE3396-KR-L']","['JNE3704-KR-L', 'JNE3560-KR-L', 'JNE3783-KR-L', 'JNE3559-KR-L', 'JNE3518-KR-L']",False
output_152.txt,JNE3371-KR-M,"['JNE3721-KR-M', 'JNE3620-KR-M', 'JNE3425-KR-M', 'JNE3565-KR-M', 'JNE3539-KR-M']","['JNE3721-KR-M', 'JNE3620-KR-M', 'JNE3425-KR-M', 'JNE3565-KR-M', 'JNE3539-KR-M']",True
output_1520.txt,J0039-SET-S,"['J0095-SET-S', 'J0003-SET-S']","['J0095-SET-S', 'J0003-SET-S']",True
output_1521.txt,JNE3801-KR-L,"['JNE3872-KR-L', 'JNE3464-KR-L']","['JNE3872-KR-L', 'JNE3464-KR-L']",True
output_1522.txt,SET240-KR-PP-XS,[],[],True
output_1523.txt,SET276-KR-PP-XXL,[],[],True
output_1524.txt,NW022-TP-PJ-XL,"['NW024-TP-PJ-XL', 'NW030-TP-PJ-XL']","['NW024-TP-PJ-XL', 'NW030-TP-PJ-XL']",True
output_1525.txt,J0002-SKD-L,['J0004-SKD-L'],['J0004-SKD-L'],True
output_1526.txt,SET243-KR-PP-XL,[],[],True
output_1527.txt,SET375-KR-NP-XXXL,"['SET339-KR-NP-XXXL', 'SET218-KR-NP-XXXL']","['SET339-KR-NP-XXXL', 'SET218-KR-NP-XXXL']",True
output_1528.txt,J0370-SKD-XXXL,"['J0377-SKD-XXXL', 'J0013-SKD-XXXL', 'J0375-SKD-XXXL', 'J0369-SKD-XXXL', 'J0378-SKD-XXXL']","['J0377-SKD-XXXL', 'J0013-SKD-XXXL', 'J0375-SKD-XXXL', 'J0369-SKD-XXXL', 'J0378-SKD-XXXL']",True
output_1529.txt,J0110-SKD-M,[],[],True
output_153.txt,SET116-KR-NP-XL,"['SET262-KR-NP-XL', 'SET351-KR-NP-XL', 'SET053-KR-NP-XL']","['SET262-KR-NP-XL', 'SET351-KR-NP-XL', 'SET053-KR-NP-XL']",True
output_1530.txt,JNE3504-KR-XXL,"['JNE3787-KR-XXL', 'JNE3564-KR-XXL', 'JNE3605-KR-XXL', 'JNE3404-KR-XXL', 'JNE3443-KR-XXL']","['JNE3787-KR-XXL', 'JNE3564-KR-XXL', 'JNE3605-KR-XXL', 'JNE3404-KR-XXL', 'JNE3560-KR-XXL']",False
output_1531.txt,J0217-BL-S,[],[],True
output_1532.txt,MEN5025-KR-XL,"['MEN5021-KR-XL', 'MEN5022-KR-XL', 'JNE3837-KR-XL', 'J0097-KR-XL', 'JNE3450-KR-XL']","['MEN5021-KR-XL', 'MEN5022-KR-XL', 'JNE3837-KR-XL', 'J0097-KR-XL', 'JNE3450-KR-XL']",True
output_1533.txt,JNE3344-KR-L,"['JNE3615-KR-L', 'JNE3420-KR-L', 'JNE3617-KR-L', 'JNE3429-KR-L', 'JNE3484-KR-L']","['JNE3615-KR-L', 'JNE3420-KR-L', 'JNE3617-KR-L', 'JNE3429-KR-L', 'JNE3484-KR-L']",True
output_1534.txt,JNE3671-TU-XS,"['JNE3863-TU-XS', 'JNE3680-TU-XS', 'JNE3674-TU-XS', 'JNE3672-TU-XS']","['JNE3863-TU-XS', 'JNE3680-TU-XS', 'JNE3674-TU-XS', 'JNE3672-TU-XS']",True
output_1535.txt,JNE3459-KR-XS,"['JNE3288-KR-XS', 'JNE3291-KR-XS', 'J0104-KR-XS', 'JNE3399-KR-XS', 'JNE3439-KR-XS']","['JNE3288-KR-XS', 'JNE3291-KR-XS', 'J0104-KR-XS', 'JNE3399-KR-XS', 'JNE3439-KR-XS']",True
output_1536.txt,MEN5004-KR-M,"['JNE3477-KR-M', 'JNE3465-KR-M', 'JNE3720-KR-M', 'JNE3560-KR-M', 'JNE3369-KR-M']","['JNE3477-KR-M', 'JNE3465-KR-M', 'JNE3720-KR-M', 'JNE3560-KR-M', 'JNE3518-KR-M']",False
output_1537.txt,JNE3575-KR-XXXL,"['JNE3288-KR-XXXL', 'JNE3291-KR-XXXL', 'JNE3459-KR-XXXL', 'JNE3510-KR-XXXL', 'JNE3774-KR-XXXL']","['JNE3459-KR-XXXL', 'JNE3288-KR-XXXL', 'JNE3291-KR-XXXL', 'JNE3510-KR-XXXL', 'JNE3399-KR-XXXL']",False
output_1538.txt,JNE1951-KR-155-S,[],[],True
output_1539.txt,MEN5005-KR-XXL,"['JNE3399-KR-XXL', 'JNE3291-KR-XXL', 'JNE3288-KR-XXL', 'JNE3510-KR-XXL', 'JNE3575-KR-XXL']","['JNE3399-KR-XXL', 'JNE3291-KR-XXL', 'JNE3288-KR-XXL', 'JNE3510-KR-XXL', 'JNE3725-KR-XXL']",False
output_154.txt,JNE3781-KR-XXXL,"['JNE3718-KR-XXXL', 'JNE3369-KR-XXXL', 'JNE3622-KR-XXXL', 'JNE3405-KR-XXXL', 'JNE3701-KR-XXXL']","['JNE3718-KR-XXXL', 'JNE3622-KR-XXXL', 'JNE3369-KR-XXXL', 'JNE3405-KR-XXXL', 'J0139-KR-XXXL']",False
output_1540.txt,JNE3736-KR-L,"['J0150-KR-L', 'JNE3348-KR-L', 'JNE3566-KR-L', 'JNE3454-KR-L', 'JNE3535-KR-L']","['J0150-KR-L', 'JNE3348-KR-L', 'JNE3454-KR-L', 'JNE3566-KR-L', 'JNE3535-KR-L']",True
output_1541.txt,JNE3291-KR-S,"['JNE3288-KR-S', 'JNE3575-KR-S', 'JNE3459-KR-S', 'JNE3725-KR-S', 'J0104-KR-S']","['JNE3575-KR-S', 'JNE3288-KR-S', 'JNE3459-KR-S', 'JNE3725-KR-S', 'J0104-KR-S']",True
output_1542.txt,JNE3666-TP-XL,"['J0074-TP-XL', 'J0091-TP-XL', 'J0192-TP-XL']","['J0074-TP-XL', 'J0091-TP-XL', 'J0192-TP-XL']",True
output_1543.txt,BTM021-B-XXL,['BTM008-B-XXL'],['BTM008-B-XXL'],True
output_1544.txt,SET323-KR-NP-S,[],[],True
output_1545.txt,J0124-TP-S,"['J0202-TP-S', 'J0307-TP-S', 'J0080-TP-S']","['J0202-TP-S', 'J0307-TP-S', 'J0080-TP-S']",True
output_1546.txt,J0236-SKD-L,[],[],True
output_1547.txt,JNE1977-KR-237-XXL,[],[],True
output_1548.txt,JNE3400-KR-S,"['JNE3803-KR-S', 'JNE3633-KR-S', 'JNE3802-KR-S', 'JNE3611-KR-S', 'JNE3636-KR-S']","['JNE3803-KR-S', 'JNE3633-KR-S', 'JNE3802-KR-S', 'JNE3611-KR-S', 'JNE3804-KR-S']",False
output_1549.txt,BTM040-PP-S,"['BTM047-PP-S', 'BTM037-PP-S']","['BTM047-PP-S', 'BTM037-PP-S']",True
output_155.txt,SET147-KR-NP-XL,"['SET389-KR-NP-XL', 'SET188-KR-NP-XL', 'SET293-KR-NP-XL']","['SET389-KR-NP-XL', 'SET188-KR-NP-XL', 'SET293-KR-NP-XL']",True
output_1550.txt,J0402-DR-XXL,"['J0416-DR-XXL', 'JNE3881-DR-XXL', 'J0333-DR-XXL', 'JNE3709-DR-XXL']","['J0416-DR-XXL', 'JNE3881-DR-XXL', 'J0333-DR-XXL', 'JNE3709-DR-XXL']",True
output_1551.txt,SET356-KR-NP-S,"['SET359-KR-NP-S', 'SET365-KR-NP-S', 'SET313-KR-NP-S', 'SET358-KR-NP-S']","['SET359-KR-NP-S', 'SET365-KR-NP-S', 'SET313-KR-NP-S', 'SET358-KR-NP-S']",True
output_1552.txt,JNE3793-KR-XXL,"['JNE3786-KR-XXL', 'JNE3622-KR-XXL', 'JNE3751-KR-XXL', 'JNE3543-KR-XXL', 'JNE3442-KR-XXL']","['JNE3786-KR-XXL', 'JNE3543-KR-XXL', 'JNE3751-KR-XXL', 'JNE3622-KR-XXL', 'JNE3442-KR-XXL']",True
output_1553.txt,JNE3804-KR-S,"['JNE3803-KR-S', 'JNE3633-KR-S', 'JNE3802-KR-S', 'JNE3611-KR-S', 'JNE3636-KR-S']","['JNE3803-KR-S', 'JNE3633-KR-S', 'JNE3802-KR-S', 'JNE3611-KR-S', 'JNE3400-KR-S']",False
output_1554.txt,MEN5023-KR-XXXL,"['MEN5025-KR-XXXL', 'MEN5031-KR-XXXL', 'JNE3733-KR-XXXL', 'JNE3817-KR-XXXL', 'JNE3727-KR-XXXL']","['MEN5025-KR-XXXL', 'MEN5031-KR-XXXL', 'JNE3733-KR-XXXL', 'JNE3817-KR-XXXL', 'JNE3727-KR-XXXL']",True
output_1555.txt,SET289-KR-NP-XXXL,"['SET329-KR-NP-XXXL', 'SET345-KR-NP-XXXL', 'SET287-KR-NP-XXXL', 'SET131-KR-NP-XXXL', 'SET433-KR-NP-XXXL']","['SET329-KR-NP-XXXL', 'SET345-KR-NP-XXXL', 'SET287-KR-NP-XXXL', 'SET131-KR-NP-XXXL', 'SET433-KR-NP-XXXL']",True
output_1556.txt,J0106-KR-XXXL,['J0105-KR-XXXL'],['J0105-KR-XXXL'],True
output_1557.txt,SET334-KR-NP-XL,"['SET433-KR-NP-XL', 'SET289-KR-NP-XL', 'SET131-KR-NP-XL', 'SET329-KR-NP-XL', 'SET275-KR-NP-XL']","['SET433-KR-NP-XL', 'SET289-KR-NP-XL', 'SET131-KR-NP-XL', 'SET329-KR-NP-XL', 'SET275-KR-NP-XL']",True
output_1558.txt,JNE3384-KR-L,"['JNE3694-KR-L', 'JNE3422-KR-L', 'JNE3471-KR-L', 'JNE3579-KR-L', 'JNE3447-KR-L']","['JNE3694-KR-L', 'JNE3579-KR-L', 'JNE3471-KR-L', 'JNE3422-KR-L', 'JNE3447-KR-L']",True
